Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw
59.35,0.000030068,0.000029984,62.60,-37.412,-20.205,114.372
59.40,0.000032013,0.000032088,63.10,-38.476,-21.084,114.784
59.45,0.000034014,0.000034239,63.58,-39.536,-21.977,115.196
59.50,0.000036069,0.000036434,64.04,-40.587,-22.882,115.604
59.55,0.000038176,0.000038671,64.48,-41.627,-23.797,116.003
59.60,0.000040325,0.000040941,64.91,-42.619,-24.714,116.326
59.65,0.000042479,0.000043212,65.31,-43.371,-25.534,116.332
59.70,0.000044625,0.000045475,65.68,-44.018,-26.411,116.203
59.75,0.000046763,0.000047731,66.03,-44.616,-27.325,116.018
59.80,0.000048895,0.000049980,66.36,-45.006,-28.177,115.697
59.85,0.000051023,0.000052223,66.66,-45.034,-28.882,115.153
59.90,0.000053145,0.000054461,66.93,-44.669,-29.408,114.370
59.95,0.000055263,0.000056693,67.18,-43.998,-29.790,113.397
60.00,0.000057376,0.000058920,67.40,-43.141,-30.080,112.304
60.05,0.000059483,0.000061140,67.60,-42.171,-30.310,111.134
